iter	Passed	Remaining
5574	1609935	723673
5575	1610176	723343
5576	1610455	723034
5577	1610689	722700
5578	1610927	722368
5579	1611191	722051
5580	1611430	721720
5581	1611712	721413
5582	1611949	721080
5583	1612215	720764
5584	1612450	720431
5585	1612710	720112
5586	1612964	719789
5587	1613229	719473
5588	1613467	719141
5589	1613729	718823
5590	1613981	718500
5591	1614230	718175
5592	1614508	717865
5593	1614751	717537
5594	1615021	717224
5595	1615267	716897
5596	1615553	716592
5597	1615796	716264
5598	1616069	715952
5599	1616312	715623
5600	1616586	715313
5601	1616828	714983
5602	1617098	714670
5603	1617360	714352
5604	1617596	714021
5605	1617875	713712
5606	1618108	713379
5607	1618358	713055
5608	1618635	712745
5609	1618912	712436
5610	1619147	712104
5611	1619432	711798
5612	1619670	711468
5613	1619942	711156
5614	1620189	710830
5615	1620424	710498
5616	1620718	710198
5617	1620954	709867
5618	1621229	709557
5619	1621462	709223
5620	1621713	708900
5621	1621992	708592
5622	1622233	708264
5623	1622503	707951
5624	1622745	707623
5625	1622977	707290
5626	1623265	706986
5627	1623498	706654
5628	1623789	706352
5629	1624026	706022
5630	1624305	705714
5631	1624537	705381
5632	1624812	705071
5633	1625068	704751
5634	1625307	704422
5635	1625578	704109
5636	1625816	703780
5637	1626116	703483
5638	1626348	703150
5639	1626622	702840
5640	1626856	702508
5641	1627133	702200
5642	1627384	701877
5643	1627668	701572
5644	1627915	701248
5645	1628188	700937
5646	1628421	700605
5647	1628716	700305
5648	1628956	699978
5649	1629225	699664
5650	1629471	699340
5651	1629709	699011
5652	1629999	698709
5653	1630232	698377
5654	1630493	698060
5655	1630752	697742
5656	1630993	697415
5657	1631236	697088
5658	1631527	696787
5659	1631772	696462
5660	1632047	696153
5661	1632284	695824
5662	1632520	695494
5663	1632817	695196
5664	1633054	694867
5665	1633295	694540
5666	1633579	694235
5667	1633812	693904
5668	1634066	693584
5669	1634343	693275
5670	1634584	692948
5671	1634840	692629
5672	1635108	692317
5673	1635351	691991
5674	1635635	691686
5675	1635869	691356
5676	1636105	691027
5677	1636401	690729
5678	1636633	690397
5679	1636873	690070
5680	1637157	689766
5681	1637437	689459
5682	1637679	689133
5683	1637939	688817
5684	1638198	688499
5685	1638428	688167
5686	1638713	687864
5687	1638955	687538
5688	1639214	687221
5689	1639474	686904
5690	1639725	686583
5691	1640002	686275
5692	1640240	685948
5693	1640501	685632
5694	1640762	685316
5695	1640999	684988
5696	1641273	684678
5697	1641531	684361
5698	1641808	684054
5699	1642048	683727
5700	1642282	683398
5701	1642575	683098
5702	1642810	682769
5703	1643069	682453
5704	1643325	682134
5705	1643559	681805
5706	1643839	681499
5707	1644079	681173
5708	1644337	680856
5709	1644597	680540
5710	1644829	680210
5711	1645128	679914
5712	1645362	679585
